Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459357171.394175,30.03.16,09:59:31.394,0,84,147,186, 25, 0, 37, -122
1459357171.435515,30.03.16,09:59:31.436,0,0,81,186, 25, 0, 37, -122
1459357171.443119,30.03.16,09:59:31.443,0,0,81,186, 25, 0, 37, -122
1459357171.446950,30.03.16,09:59:31.447,0,0,81,186, 25, 0, 37, -122
1459357171.453358,30.03.16,09:59:31.453,0,0,81,186, 25, 0, 37, -122
1459357171.457108,30.03.16,09:59:31.457,0,0,81,186, 25, 0, 37, -122
1459357171.486409,30.03.16,09:59:31.486,0,0,81,186, 25, 0, 37, -122
1459357171.488878,30.03.16,09:59:31.489,0,0,81,186, 25, 0, 37, -122
1459357171.494417,30.03.16,09:59:31.494,0,0,81,186, 25, 0, 37, -122
1459357171.498159,30.03.16,09:59:31.498,0,0,81,186, 25, 0, 37, -122
1459357171.501929,30.03.16,09:59:31.502,0,0,81,186, 25, 0, 37, -122
1459357171.506462,30.03.16,09:59:31.506,0,0,81,186, 25, 0, 37, -122
1459357171.535873,30.03.16,09:59:31.536,56,0,81,186, 26, 0, 37, -122
1459357171.540247,30.03.16,09:59:31.540,71,0,81,186, 27, 0, 37, -122
1459357171.543324,30.03.16,09:59:31.543,89,0,81,186, 28, 0, 37, -122
1459357171.548048,30.03.16,09:59:31.548,100,0,81,186, 29, 0, 37, -122
1459357171.553429,30.03.16,09:59:31.553,100,0,81,186, 30, 0, 37, -122
1459357171.556937,30.03.16,09:59:31.557,100,0,81,186, 31, 0, 37, -122
1459357171.589497,30.03.16,09:59:31.589,100,0,81,186, 32, 0, 37, -122
1459357171.592260,30.03.16,09:59:31.592,100,0,81,186, 33, 0, 37, -122
1459357171.597355,30.03.16,09:59:31.597,100,113,127,224, 34, 0, 37, -122
1459357171.597914,30.03.16,09:59:31.598,100,113,127,224, 35, 0, 37, -122
1459357171.605402,30.03.16,09:59:31.605,62,113,127,224, 36, 0, 37, -122
1459357171.633581,30.03.16,09:59:31.634,30,113,127,224, 37, 0, 37, -122
1459357171.636636,30.03.16,09:59:31.637,31,113,127,224, 38, 0, 37, -122
1459357171.640966,30.03.16,09:59:31.641,12,113,127,224, 38, 0, 37, -122
1459357171.669148,30.03.16,09:59:31.669,0,113,127,224, 38, 0, 37, -122
1459357171.673261,30.03.16,09:59:31.673,0,113,127,224, 38, 0, 37, -122
1459357171.679857,30.03.16,09:59:31.680,0,113,127,224, 38, 0, 37, -122
1459357171.711157,30.03.16,09:59:31.711,0,27,104,224, 38, 0, 37, -122
1459357171.713645,30.03.16,09:59:31.714,0,27,104,224, 38, 0, 37, -122
1459357171.717271,30.03.16,09:59:31.717,0,27,104,224, 38, 0, 37, -122
1459357171.721835,30.03.16,09:59:31.722,0,27,104,224, 38, 0, 37, -122
1459357171.726434,30.03.16,09:59:31.726,0,27,104,224, 38, 0, 37, -122
1459357171.761222,30.03.16,09:59:31.761,0,27,104,224, 38, 0, 37, -122
1459357171.764225,30.03.16,09:59:31.764,0,27,104,224, 38, 0, 37, -122
1459357171.766910,30.03.16,09:59:31.767,0,27,104,224, 38, 0, 37, -122
1459357171.811486,30.03.16,09:59:31.811,0,27,104,224, 38, 0, 37, -122
1459357171.813930,30.03.16,09:59:31.814,0,27,104,224, 38, 0, 37, -122
1459357171.820493,30.03.16,09:59:31.820,0,27,104,224, 38, 0, 37, -122
1459357171.823251,30.03.16,09:59:31.823,0,27,104,224, 38, 0, 37, -122
1459357171.827850,30.03.16,09:59:31.828,0,27,104,224, 38, 0, 37, -122
1459357171.832353,30.03.16,09:59:31.832,0,27,104,224, 38, 0, 37, -122
1459357171.864006,30.03.16,09:59:31.864,0,27,104,224, 38, 0, 37, -122
1459357171.866812,30.03.16,09:59:31.867,0,27,104,224, 38, 0, 37, -122
1459357171.870778,30.03.16,09:59:31.871,0,27,104,224, 38, 0, 37, -122
1459357171.875964,30.03.16,09:59:31.876,0,27,104,224, 38, 0, 37, -122
1459357171.881704,30.03.16,09:59:31.882,0,27,104,224, 38, 0, 37, -122
1459357171.913568,30.03.16,09:59:31.914,0,140,136,164, 38, 0, 37, -122
1459357171.914506,30.03.16,09:59:31.915,0,140,136,164, 38, 0, 37, -122
1459357171.920015,30.03.16,09:59:31.920,0,140,136,164, 38, 0, 37, -122
