Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459370396.663578,30.03.16,13:39:56.664,0,86,186,179, 41, 0, 37, -122
1459370396.702762,30.03.16,13:39:56.703,0,72,160,152, 41, 0, 37, -122
1459370396.762812,30.03.16,13:39:56.763,0,0,121,47, 41, 0, 37, -122
1459370396.816065,30.03.16,13:39:56.816,0,0,96,0, 41, 0, 37, -122
1459370396.853238,30.03.16,13:39:56.853,0,0,242,255, 41, 0, 37, -122
1459370396.913338,30.03.16,13:39:56.913,100,81,141,174, 42, 0, 37, -122
1459370396.964199,30.03.16,13:39:56.964,100,93,132,189, 43, 0, 37, -122
1459370397.002912,30.03.16,13:39:57.003,86,104,132,216, 44, 0, 37, -122
1459370397.063326,30.03.16,13:39:57.063,0,123,132,198, 44, 0, 37, -122
1459370397.118108,30.03.16,13:39:57.118,0,46,203,155, 44, 0, 37, -122
1459370397.152597,30.03.16,13:39:57.153,0,69,151,167, 44, 0, 37, -122
1459370397.213514,30.03.16,13:39:57.214,0,0,170,235, 44, 0, 37, -122
1459370397.244471,30.03.16,13:39:57.244,0,0,170,255, 44, 0, 37, -122
1459370397.302731,30.03.16,13:39:57.303,0,103,160,217, 44, 0, 37, -122
1459370397.362931,30.03.16,13:39:57.363,0,82,137,174, 44, 0, 37, -122
1459370397.413430,30.03.16,13:39:57.413,0,67,151,190, 44, 0, 37, -122
1459370397.453432,30.03.16,13:39:57.453,0,0,124,160, 44, 0, 37, -122
1459370397.513207,30.03.16,13:39:57.513,0,0,83,0, 44, 0, 37, -122
1459370397.573375,30.03.16,13:39:57.573,0,0,106,0, 44, 0, 37, -122
1459370397.627927,30.03.16,13:39:57.628,0,7,124,219, 44, 0, 37, -122
1459370397.662909,30.03.16,13:39:57.663,100,84,37,180, 45, 0, 37, -122
1459370397.713887,30.03.16,13:39:57.714,100,104,144,220, 46, 0, 37, -122
1459370397.753337,30.03.16,13:39:57.753,83,111,110,220, 47, 0, 37, -122
1459370397.814135,30.03.16,13:39:57.814,0,43,160,183, 47, 0, 37, -122
1459370397.865543,30.03.16,13:39:57.866,0,72,154,164, 47, 0, 37, -122
1459370397.902899,30.03.16,13:39:57.903,0,51,99,183, 47, 0, 37, -122
1459370397.963498,30.03.16,13:39:57.963,0,5,176,255, 47, 0, 37, -122
1459370398.019301,30.03.16,13:39:58.019,0,81,186,228, 47, 0, 37, -122
1459370398.054981,30.03.16,13:39:58.055,0,98,126,184, 47, 0, 37, -122
1459370398.114542,30.03.16,13:39:58.115,0,82,175,177, 47, 0, 37, -122
1459370398.145311,30.03.16,13:39:58.145,0,0,132,184, 47, 0, 37, -122
1459370398.203550,30.03.16,13:39:58.204,0,0,84,69, 47, 0, 37, -122
1459370398.263869,30.03.16,13:39:58.264,0,0,121,0, 47, 0, 37, -122
1459370398.317477,30.03.16,13:39:58.317,0,0,256,106, 47, 0, 37, -122
1459370398.353151,30.03.16,13:39:58.353,87,88,114,181, 48, 0, 37, -122
1459370398.414255,30.03.16,13:39:58.414,100,88,130,181, 49, 0, 37, -122
1459370398.464724,30.03.16,13:39:58.465,83,111,117,219, 50, 0, 37, -122
1459370398.502862,30.03.16,13:39:58.503,0,105,159,186, 50, 0, 37, -122
1459370398.563176,30.03.16,13:39:58.563,0,90,152,157, 50, 0, 37, -122
1459370398.613921,30.03.16,13:39:58.614,0,73,166,207, 50, 0, 37, -122
1459370398.653531,30.03.16,13:39:58.654,0,27,199,251, 50, 0, 37, -122
1459370398.714135,30.03.16,13:39:58.714,0,27,246,251, 50, 0, 37, -122
1459370398.765529,30.03.16,13:39:58.766,0,116,132,191, 50, 0, 37, -122
1459370398.802996,30.03.16,13:39:58.803,0,78,175,191, 50, 0, 37, -122
1459370398.863457,30.03.16,13:39:58.863,0,8,143,212, 50, 0, 37, -122
1459370398.914177,30.03.16,13:39:58.914,0,0,129,124, 50, 0, 37, -122
1459370398.953142,30.03.16,13:39:58.953,0,0,145,0, 50, 0, 37, -122
1459370399.013929,30.03.16,13:39:59.014,0,0,256,0, 50, 0, 37, -122
1459370399.070654,30.03.16,13:39:59.071,0,83,181,201, 50, 0, 37, -122
1459370399.102730,30.03.16,13:39:59.103,100,83,159,185, 51, 0, 37, -122
1459370399.163162,30.03.16,13:39:59.163,100,108,116,229, 52, 0, 37, -122
1459370399.214955,30.03.16,13:39:59.215,48,108,153,216, 53, 0, 37, -122
1459370399.253535,30.03.16,13:39:59.254,0,49,130,185, 53, 0, 37, -122
1459370399.313199,30.03.16,13:39:59.313,0,49,144,210, 53, 0, 37, -122
1459370399.364902,30.03.16,13:39:59.365,0,96,64,187, 53, 0, 37, -122
1459370399.403313,30.03.16,13:39:59.403,0,16,256,254, 53, 0, 37, -122
1459370399.463466,30.03.16,13:39:59.463,0,100,160,199, 53, 0, 37, -122
1459370399.514595,30.03.16,13:39:59.515,0,89,170,175, 53, 0, 37, -122
1459370399.552808,30.03.16,13:39:59.553,0,76,159,194, 53, 0, 37, -122
1459370399.613442,30.03.16,13:39:59.613,0,0,169,181, 53, 0, 37, -122
1459370399.665750,30.03.16,13:39:59.666,0,0,106,26, 53, 0, 37, -122
1459370399.703550,30.03.16,13:39:59.704,0,33,106,0, 53, 0, 37, -122
1459370399.763589,30.03.16,13:39:59.764,0,255,1,255, 53, 0, 37, -122
1459370399.817873,30.03.16,13:39:59.818,50,108,128,206, 54, 0, 37, -122
1459370399.852794,30.03.16,13:39:59.853,100,94,149,190, 55, 0, 37, -122
1459370399.913497,30.03.16,13:39:59.913,100,100,119,207, 56, 0, 37, -122
1459370399.965612,30.03.16,13:39:59.966,71,100,126,207, 57, 0, 37, -122
1459370400.003434,30.03.16,13:40:00.003,0,76,133,161, 57, 0, 37, -122
1459370400.063854,30.03.16,13:40:00.064,0,36,133,167, 57, 0, 37, -122
1459370400.117851,30.03.16,13:40:00.118,0,67,133,174, 57, 0, 37, -122
1459370400.169657,30.03.16,13:40:00.170,0,0,115,234, 57, 0, 37, -122
1459370400.213549,30.03.16,13:40:00.214,0,108,215,201, 57, 0, 37, -122
1459370400.264575,30.03.16,13:40:00.265,0,108,144,182, 57, 0, 37, -122
1459370400.302999,30.03.16,13:40:00.303,0,80,163,198, 57, 0, 37, -122
1459370400.363760,30.03.16,13:40:00.364,0,45,135,215, 57, 0, 37, -122
1459370400.415021,30.03.16,13:40:00.415,0,33,142,255, 57, 0, 37, -122
1459370400.469239,30.03.16,13:40:00.469,0,0,21,175, 57, 0, 37, -122
1459370400.513256,30.03.16,13:40:00.513,0,0,106,57, 57, 0, 37, -122
1459370400.565555,30.03.16,13:40:00.566,0,0,131,130, 57, 0, 37, -122
1459370400.619823,30.03.16,13:40:00.620,0,237,20,165, 57, 0, 37, -122
1459370400.663662,30.03.16,13:40:00.664,0,89,124,165, 57, 0, 37, -122
1459370400.712978,30.03.16,13:40:00.713,0,95,79,216, 57, 0, 37, -122
1459370400.752804,30.03.16,13:40:00.753,0,95,139,188, 57, 0, 37, -122
1459370400.813343,30.03.16,13:40:00.813,0,95,139,188, 57, 0, 37, -122
1459370400.864097,30.03.16,13:40:00.864,0,95,131,188, 57, 0, 37, -122
1459370400.903376,30.03.16,13:40:00.903,0,101,138,188, 57, 0, 37, -122
1459370400.964183,30.03.16,13:40:00.964,0,101,138,188, 57, 0, 37, -122
1459370401.013597,30.03.16,13:40:01.014,0,101,130,188, 57, 0, 37, -122
1459370401.052979,30.03.16,13:40:01.053,100,101,130,188, 58, 0, 37, -122
1459370401.113962,30.03.16,13:40:01.114,100,101,130,200, 59, 0, 37, -122
1459370401.164432,30.03.16,13:40:01.164,100,101,137,200, 60, 0, 37, -122
1459370401.203602,30.03.16,13:40:01.204,38,101,145,208, 61, 0, 37, -122
1459370401.263903,30.03.16,13:40:01.264,0,64,145,197, 61, 0, 37, -122
1459370401.313221,30.03.16,13:40:01.313,0,49,161,197, 61, 0, 37, -122
1459370401.352829,30.03.16,13:40:01.353,0,49,227,213, 61, 0, 37, -122
1459370401.413538,30.03.16,13:40:01.414,0,131,148,159, 61, 0, 37, -122
1459370401.464077,30.03.16,13:40:01.464,0,100,142,172, 61, 0, 37, -122
1459370401.503664,30.03.16,13:40:01.504,0,89,142,180, 61, 0, 37, -122
1459370401.563743,30.03.16,13:40:01.564,0,66,148,214, 61, 0, 37, -122
1459370401.613910,30.03.16,13:40:01.614,0,37,160,220, 61, 0, 37, -122
1459370401.666516,30.03.16,13:40:01.667,0,10,125,160, 61, 0, 37, -122
1459370401.713227,30.03.16,13:40:01.713,0,10,140,118, 61, 0, 37, -122
1459370401.763525,30.03.16,13:40:01.764,0,255,140,255, 61, 0, 37, -122
1459370401.833140,30.03.16,13:40:01.833,0,121,59,214, 61, 0, 37, -122
1459370401.882236,30.03.16,13:40:01.882,0,114,155,188, 61, 0, 37, -122
1459370401.910525,30.03.16,13:40:01.911,0,73,133,203, 61, 0, 37, -122
1459370401.953359,30.03.16,13:40:01.953,0,102,133,191, 61, 0, 37, -122
1459370402.014411,30.03.16,13:40:02.014,0,102,133,191, 61, 0, 37, -122
1459370402.067834,30.03.16,13:40:02.068,0,79,152,191, 61, 0, 37, -122
1459370402.120663,30.03.16,13:40:02.121,0,95,134,191, 61, 0, 37, -122
1459370402.163498,30.03.16,13:40:02.163,0,95,134,191, 61, 0, 37, -122
1459370402.214908,30.03.16,13:40:02.215,0,95,134,191, 61, 0, 37, -122
1459370402.253471,30.03.16,13:40:02.253,0,95,134,191, 61, 0, 37, -122
1459370402.313760,30.03.16,13:40:02.314,0,95,134,191, 61, 0, 37, -122
1459370402.363392,30.03.16,13:40:02.363,97,95,134,191, 62, 0, 37, -122
1459370402.402861,30.03.16,13:40:02.403,100,95,134,191, 63, 0, 37, -122
1459370402.463378,30.03.16,13:40:02.463,100,95,134,191, 64, 0, 37, -122
